,countries,Year,CO2 Total Mt,CO2 Kg/1k$,CO2 Tons per capita,Generation GWh,consumption GWh,consumption per capita kW,installed capacity MW,Renewable installed capacity MW,Renewable generation GWh,Renewable percentage %,Population
1937,angola,2010,23.837,0.13,1.02,"5,317","4,690",203.8,"1,469",812,"3,676",69.13%,"23,013,000"
1938,angola,2009,21.322,0.12,0.95,"4,606","4,132",184.9,"1,462",805,"3,063",66.51%,"22,342,000"
1939,angola,2008,19.501,0.11,0.90,"4,064","3,648",168.2,"1,462",805,"3,103",76.36%,"21,692,000"
1940,angola,2007,17.247,0.11,0.82,"3,149","2,718",129.1,"1,446",789,"2,472",78.51%,"21,060,000"
1941,angola,2006,16.735,0.12,0.83,"3,241","2,851",139.4,843,498,"2,638",81.41%,"20,446,000"
1942,angola,2005,15.976,0.13,0.82,"2,730","2,068",104.2,831,498,"2,197",80.48%,"19,851,000"
1943,angola,2004,17.816,0.17,0.94,"2,186","1,596",82.8,831,498,"1,733",79.27%,"19,273,000"
1944,angola,2003,17.450,0.18,0.96,"1,938","1,650",88.2,665,430,"1,229",63.42%,"18,711,000"
1945,angola,2002,16.037,0.17,0.91,"1,717","1,459",80.3,665,430,"1,132",65.94%,"18,166,000"
1946,angola,2001,16.294,0.20,0.96,"1,591","1,353",76.7,635,400,"1,007",63.30%,"17,637,000"
1947,angola,2000,16.615,0.21,1.01,"1,404","1,193",69.7,586,290,903,64.32%,"17,124,000"
1948,angola,1999,18.134,0.24,1.14,"1,300","1,106",66.5,586,290,885,68.08%,"16,625,000"
1949,angola,1998,17.138,0.23,1.11,"1,520","1,328",82.3,596,300,"1,049",69.01%,"16,141,000"
1950,angola,1997,16.501,0.23,1.09,"1,331","1,216",77.6,596,300,866,65.06%,"15,671,000"
1951,angola,1996,15.773,0.24,1.07,"1,377","1,085",71.3,596,300,916,66.52%,"15,214,000"
1952,angola,1995,13.040,0.23,0.91,"1,347","1,074",72.7,708,412,891,66.15%,"14,771,000"
1953,angola,1994,11.568,0.23,0.84,"1,342","1,071",74.7,617,412,886,66.02%,"14,341,000"
1954,angola,1993,12.214,0.25,0.91,"1,332","1,062",76.3,617,412,881,66.14%,"13,923,000"
1955,angola,1992,12.196,0.19,0.94,"1,283","1,013",74.9,617,412,832,64.85%,"13,518,000"
1956,angola,1991,11.851,0.17,0.94,"1,166",899,68.5,617,412,715,61.32%,"13,124,000"
1957,angola,1990,11.298,0.16,0.93,"1,169",958,75.2,617,412,718,61.42%,"12,742,000"
1958,angola,1989,15.168,,1.28,"1,104",899,72.4,617,412,667,60.42%,"12,410,000"
1959,angola,1988,15.005,,1.30,"1,097",893,73.9,617,412,660,60.16%,"12,079,000"
1960,angola,1987,14.555,,1.30,"1,097",894,76.0,617,412,660,60.16%,"11,760,000"
1961,angola,1986,14.290,,1.31,"1,088",886,77.3,605,400,660,60.66%,"11,467,000"
1962,angola,1985,14.141,,1.33,"1,028",826,74.1,600,400,600,58.37%,"11,149,000"
1963,angola,1984,13.390,,1.30,"1,028",860,86.9,600,400,600,58.37%,"9,894,000"
1964,angola,1983,13.251,,1.33,"1,028",832,86.3,600,400,600,58.37%,"9,639,000"
1965,angola,1982,12.795,,1.34,995,815,86.8,600,400,600,60.30%,"9,393,000"
1966,angola,1981,13.256,,1.43,906,737,80.5,600,400,530,58.50%,"9,151,000"
1967,angola,1980,14.342,,1.61,905,736,82.6,600,400,530,58.56%,"8,910,000"
1968,mozambique,2020,9.937,0.26,0.31,,,,,,,,"31,255,435"
1969,mozambique,2019,11.221,0.29,0.36,"17,987","12,724",419.0,"2,734","2,269","14,307",79.54%,"30,366,043"
1970,mozambique,2018,10.707,0.28,0.35,"16,835","14,333",485.9,"2,694","2,229","13,902",82.58%,"29,496,009"
1971,mozambique,2017,9.727,0.26,0.33,"16,814","14,136",493.4,"2,642","2,229","14,060",83.62%,"28,649,007"
1972,mozambique,2016,10.502,0.30,0.36,"18,543","14,268",512.7,"2,626","2,214","15,586",84.05%,"27,829,930"
1973,mozambique,2015,7.845,0.23,0.28,"19,707","16,097",595.3,"2,621","2,211","17,167",87.11%,"27,042,000"
1974,mozambique,2014,6.288,0.20,0.23,"17,572","12,414",472.3,"2,567","2,208","16,077",91.49%,"26,286,000"
1975,mozambique,2013,4.449,0.15,0.17,"14,782","11,432",447.3,"2,565","2,206","14,454",97.78%,"25,561,000"
1976,mozambique,2012,4.156,0.15,0.16,"15,074","11,395",458.3,"2,452","2,203","15,054",99.87%,"24,863,000"
1977,mozambique,2011,4.165,0.16,0.17,"16,729","11,107",459.2,"2,444","2,195","16,710",99.89%,"24,188,000"
1978,mozambique,2010,3.670,0.15,0.15,"16,553","10,554",448.5,"2,442","2,193","16,535",99.89%,"23,532,000"
1979,mozambique,2009,3.452,0.15,0.15,"16,837","9,563",417.7,"2,442","2,193","16,825",99.93%,"22,895,000"
1980,mozambique,2008,3.181,0.15,0.14,"15,024","9,344",419.5,"2,442","2,193","15,012",99.92%,"22,277,000"
1981,mozambique,2007,3.275,0.16,0.15,"15,955","10,080",465.1,"2,513","2,264","15,943",99.92%,"21,673,000"
1982,mozambique,2006,2.863,0.16,0.13,"14,630","9,569",453.9,"2,383","2,179","14,611",99.87%,"21,080,000"
1983,mozambique,2005,2.701,0.16,0.13,"13,196","9,154",446.7,"2,383","2,179","13,176",99.85%,"20,494,000"
1984,mozambique,2004,2.814,0.18,0.14,"11,632","8,856",444.8,"2,354","2,150","11,589",99.63%,"19,911,000"
1985,mozambique,2003,2.559,0.17,0.13,"10,835","8,185",423.4,"2,354","2,150","10,800",99.68%,"19,331,000"
1986,mozambique,2002,2.020,0.15,0.11,"12,615","5,799",309.0,"2,354","2,150","12,579",99.72%,"18,764,000"
1987,mozambique,2001,1.929,0.15,0.10,"11,778","7,016",385.1,"2,402","2,198","11,737",99.65%,"18,222,000"
1988,mozambique,2000,1.602,0.14,0.09,"9,604","4,157",234.7,"2,397","2,194","9,563",99.57%,"17,712,000"
1989,mozambique,1999,1.319,0.12,0.08,"7,629","1,967",114.1,"2,382","2,180","7,606",99.70%,"17,244,000"
1990,mozambique,1998,1.324,0.13,0.08,"1,512",785,46.7,"2,309","2,109","1,487",98.35%,"16,814,000"
1991,mozambique,1997,1.368,0.15,0.08,993,881,53.7,"2,309","2,109",967,97.38%,"16,397,000"
1992,mozambique,1996,1.241,0.15,0.08,470,777,48.7,"2,308","2,109",445,94.68%,"15,960,000"
1993,mozambique,1995,1.283,0.18,0.08,402,807,52.1,"2,209","2,109",375,93.28%,"15,483,000"
1994,mozambique,1994,1.170,0.16,0.08,389,896,59.9,"2,358","2,078",362,93.06%,"14,948,000"
1995,mozambique,1993,1.374,0.21,0.09,386,"1,080",75.2,"2,358","2,078",341,88.34%,"14,371,000"
1996,mozambique,1992,1.184,0.20,0.08,408,672,48.7,"2,358","2,078",322,78.92%,"13,806,000"
1997,mozambique,1991,0.996,0.16,0.07,459,812,60.9,"2,358","2,078",320,69.72%,"13,328,000"
1998,mozambique,1990,1.183,0.19,0.09,441,694,53.4,"2,358","2,078",281,63.72%,"12,987,000"
1999,mozambique,1989,1.552,,0.12,227,471,36.8,"2,358","2,078",50,22.03%,"12,806,000"
2000,mozambique,1988,1.569,,0.12,210,456,35.7,"2,358","2,078",49,23.33%,"12,758,000"
2001,mozambique,1987,1.562,,0.12,171,432,33.8,"1,806","1,526",24,14.04%,"12,786,000"
2002,mozambique,1986,1.562,,0.12,167,413,32.2,"1,806","1,526",38,22.75%,"12,809,000"
2003,mozambique,1985,1.597,,0.12,314,307,24.1,"1,806","1,526",149,47.45%,"12,764,000"
2004,mozambique,1984,1.608,,0.13,697,411,32.5,"1,806","1,526",552,79.20%,"12,636,000"
2005,mozambique,1983,1.898,,0.15,"5,180","5,286",424.9,"1,806","1,526","5,010",96.72%,"12,440,000"
2006,mozambique,1982,2.070,,0.17,"3,121","2,813",230.8,"1,806","1,526","2,959",94.81%,"12,190,000"
2007,mozambique,1981,2.238,,0.18,"3,480","3,396",285.1,"1,793","1,513","3,315",95.26%,"11,913,000"
2008,mozambique,1980,2.533,,0.21,"13,560","13,369","1,149.5","1,793","1,513","13,409",98.89%,"11,630,000"
2009,ghana,2020,16.520,0.10,0.54,"18,906",,,,"1,663","7,284",38.53%,"31,072,945"
2010,ghana,2019,17.736,0.11,0.59,"16,885","13,108",430.9,"5,132","1,656","7,508",44.47%,"30,417,858"
2011,ghana,2018,17.559,0.11,0.60,"14,314","11,310",382.7,"5,132","1,656","6,007",41.97%,"29,555,000"
2012,ghana,2017,16.182,0.11,0.56,"12,776","10,908",376.9,"4,638","1,632","5,605",43.87%,"28,940,000"
2013,ghana,2016,15.114,0.11,0.54,"11,394","10,090",356.2,"4,029","1,627","5,551",48.72%,"28,324,000"
2014,ghana,2015,15.938,0.12,0.58,"11,178","8,405",303.4,"3,886","1,623","5,809",51.97%,"27,707,000"
2015,ghana,2014,15.223,0.12,0.56,"12,633","9,249",341.4,"3,051","1,593","8,326",65.91%,"27,092,000"
2016,ghana,2013,15.624,0.13,0.59,"12,527","9,271",350.1,"3,048","1,590","8,170",65.22%,"26,479,000"
2017,ghana,2012,14.744,0.13,0.57,"11,722","8,632",333.7,"2,945","1,215","8,006",68.30%,"25,867,000"
2018,ghana,2011,12.317,0.12,0.49,"10,922","7,669",303.6,"2,810","1,190","7,501",68.68%,"25,261,000"
2019,ghana,2010,11.388,0.12,0.46,"9,923","6,690",271.3,"2,608","1,188","6,942",69.96%,"24,659,000"
2020,ghana,2009,10.095,0.12,0.42,"8,780","6,109",260.9,"2,437","1,187","6,824",77.72%,"23,417,000"
2021,ghana,2008,8.665,0.11,0.37,"8,149","5,982",261.2,"2,223","1,187","6,149",75.45%,"22,901,000"
2022,ghana,2007,9.267,0.12,0.41,"6,756","5,319",237.6,"1,939","1,184","3,700",54.77%,"22,388,000"
2023,ghana,2006,8.776,0.12,0.40,"8,214","6,346",290.1,"1,734","1,184","5,573",67.84%,"21,876,000"
2024,ghana,2005,7.241,0.11,0.34,"6,676","5,184",242.6,"1,754","1,204","5,587",83.68%,"21,367,000"
2025,ghana,2004,6.850,0.11,0.33,"5,878","4,490",215.3,"1,754","1,204","5,242",89.17%,"20,859,000"
2026,ghana,2003,7.327,0.12,0.36,"5,726","4,476",219.7,"1,766","1,186","3,860",67.41%,"20,371,000"
2027,ghana,2002,7.796,0.14,0.39,"7,107","5,973",300.4,"1,578","1,188","5,000",70.35%,"19,883,000"
2028,ghana,2001,6.616,0.12,0.34,"7,733","6,470",333.6,"1,303","1,078","6,557",84.79%,"19,397,000"
2029,ghana,2000,6.125,0.12,0.32,"7,134","5,979",316.2,"1,170","1,078","6,558",91.92%,"18,912,000"
2030,ghana,1999,6.896,0.14,0.37,"5,828","5,683",323.8,"1,164","1,072","5,117",87.80%,"17,550,000"
2031,ghana,1998,6.321,0.13,0.35,"4,725","5,097",297.7,"1,164","1,072","3,792",80.25%,"17,121,000"
2032,ghana,1997,4.668,0.10,0.27,"6,816","6,262",374.9,"1,187","1,072","6,782",99.50%,"16,703,000"
2033,ghana,1996,4.438,0.10,0.26,"6,585","6,113",375.1,"1,187","1,072","6,559",99.61%,"16,297,000"
2034,ghana,1995,4.092,0.10,0.24,"6,054","5,625",353.7,"1,187","1,072","6,036",99.70%,"15,902,000"
2035,ghana,1994,3.810,0.09,0.23,"6,059","5,593",360.4,"1,187","1,072","6,033",99.57%,"15,520,000"
2036,ghana,1993,3.581,0.09,0.23,"6,249","5,830",384.8,"1,187","1,072","6,228",99.66%,"15,150,000"
2037,ghana,1992,3.471,0.09,0.22,"6,575","6,077",410.9,"1,187","1,072","6,536",99.41%,"14,791,000"
2038,ghana,1991,2.948,0.08,0.20,"6,116","5,710",395.4,"1,187","1,072","6,075",99.33%,"14,443,000"
2039,ghana,1990,3.177,0.09,0.22,"5,707","5,336",378.3,"1,187","1,072","5,664",99.25%,"14,106,000"
2040,ghana,1989,3.218,,0.23,"5,223","4,629",336.0,"1,187","1,072","5,178",99.14%,"13,779,000"
2041,ghana,1988,2.891,,0.21,"4,863","4,210",312.7,"1,186","1,072","4,811",98.93%,"13,462,000"
2042,ghana,1987,2.756,,0.20,"4,682","4,110",312.4,"1,185","1,072","4,627",98.83%,"13,155,000"
2043,ghana,1986,2.588,,0.20,"4,459","3,844",298.9,"1,185","1,072","4,389",98.43%,"12,859,000"
2044,ghana,1985,2.392,,0.19,"3,077","2,483",197.5,"1,185","1,072","2,996",97.37%,"12,572,000"
2045,ghana,1984,2.052,,0.17,"1,899","1,590",129.3,"1,185","1,072","1,799",94.73%,"12,296,000"
2046,ghana,1983,1.763,,0.15,"2,610","2,274",197.7,"1,065",952,"2,550",97.70%,"11,501,000"
2047,ghana,1982,2.768,,0.24,"4,981","4,339",386.5,"1,065",952,"4,941",99.20%,"11,226,000"
2048,ghana,1981,3.208,,0.29,"5,382","4,658",425.0,"1,060",952,"5,341",99.24%,"10,961,000"
2049,ghana,1980,2.693,,0.25,"5,309","4,593",429.1,"1,060",952,"5,276",99.38%,"10,704,000"
2050,madagascar,2020,4.252,0.10,0.15,,,,,,,,"27,691,019"
2051,madagascar,2019,4.687,0.11,0.17,"1,851","1,720",63.8,694,198,765,41.30%,"26,969,306"
2052,madagascar,2018,4.860,0.12,0.19,"2,272","2,142",81.6,693,197,"1,003",44.14%,"26,262,313"
2053,madagascar,2017,4.616,0.11,0.18,"2,217","2,089",81.7,673,177,830,37.45%,"25,570,511"
2054,madagascar,2016,4.791,0.12,0.19,"2,024","1,872",75.2,541,175,921,45.48%,"24,894,370"
2055,madagascar,2015,4.414,0.12,0.18,"2,052","1,909",78.8,552,173,958,46.69%,"24,234,080"
2056,madagascar,2014,4.241,0.12,0.18,"1,970","1,832",77.7,550,171,908,46.08%,"23,589,897"
2057,madagascar,2013,4.345,0.12,0.19,"1,856","1,726",75.2,548,169,827,44.58%,"22,961,259"
2058,madagascar,2012,3.878,0.11,0.17,"1,701","1,582",70.8,546,167,768,45.14%,"22,346,641"
2059,madagascar,2011,3.102,0.09,0.14,"1,348","1,254",57.7,479,134,702,52.03%,"21,743,970"
2060,madagascar,2010,2.574,0.08,0.12,"1,329","1,236",58.5,479,134,719,54.12%,"21,152,000"
2061,madagascar,2009,2.109,0.06,0.10,"1,235","1,149",55.8,431,149,734,59.43%,"20,569,000"
2062,madagascar,2008,2.440,0.07,0.12,"1,232","1,146",57.3,431,149,692,56.17%,"19,996,000"
2063,madagascar,2007,2.268,0.07,0.12,"1,184","1,101",56.7,348,105,712,60.14%,"19,434,000"
2064,madagascar,2006,2.199,0.07,0.12,"1,134","1,055",55.9,339,104,631,55.64%,"18,880,000"
2065,madagascar,2005,2.234,0.08,0.12,"1,111","1,033",56.4,303,106,641,57.70%,"18,337,000"
2066,madagascar,2004,2.222,0.08,0.12,"1,100","1,023",57.5,272,105,634,57.64%,"17,803,000"
2067,madagascar,2003,2.030,0.08,0.12,990,921,53.3,247,105,604,61.01%,"17,279,000"
2068,madagascar,2002,1.520,0.06,0.09,866,805,48.0,228,106,535,61.78%,"16,765,000"
2069,madagascar,2001,2.037,0.08,0.13,886,824,50.7,226,104,528,59.59%,"16,261,000"
2070,madagascar,2000,2.064,0.08,0.13,780,725,46.0,227,105,540,69.23%,"15,767,000"
2071,madagascar,1999,1.222,0.05,0.08,777,723,47.3,227,105,515,66.28%,"15,283,000"
2072,madagascar,1998,1.196,0.05,0.08,750,698,47.1,227,105,500,66.67%,"14,809,000"
2073,madagascar,1997,1.211,0.05,0.08,695,646,45.1,227,105,450,64.75%,"14,348,000"
2074,madagascar,1996,1.126,0.05,0.08,664,618,44.4,227,105,421,63.40%,"13,903,000"
2075,madagascar,1995,1.091,0.05,0.08,609,566,42.0,228,106,369,60.59%,"13,475,000"
2076,madagascar,1994,1.023,0.05,0.08,584,543,41.6,220,106,347,59.42%,"13,067,000"
2077,madagascar,1993,0.946,0.05,0.07,581,540,42.6,220,106,344,59.21%,"12,675,000"
2078,madagascar,1992,0.933,0.05,0.08,580,539,43.9,220,106,342,58.97%,"12,301,000"
2079,madagascar,1991,0.941,0.05,0.08,568,528,44.2,220,106,332,58.45%,"11,943,000"
2080,madagascar,1990,0.757,0.04,0.07,574,534,46.0,220,106,338,58.89%,"11,599,000"
2081,madagascar,1989,0.796,,0.07,541,503,44.9,220,106,314,58.04%,"11,206,000"
2082,madagascar,1988,1.203,,0.11,490,456,41.9,220,106,300,61.22%,"10,878,000"
2083,madagascar,1987,1.180,,0.11,478,445,42.1,220,106,286,59.83%,"10,563,000"
2084,madagascar,1986,0.654,,0.06,482,448,43.7,219,105,266,55.19%,"10,264,000"
2085,madagascar,1985,0.898,,0.09,483,449,45.0,220,106,255,52.80%,"9,981,000"
2086,madagascar,1984,0.820,,0.08,476,443,45.6,220,106,252,52.94%,"9,714,000"
2087,madagascar,1983,0.846,,0.09,452,420,44.4,205,106,245,54.20%,"9,462,000"
2088,madagascar,1982,0.644,,0.07,431,401,43.5,204,105,226,52.44%,"9,221,000"
2089,madagascar,1981,0.792,,0.09,420,391,43.5,102,45,152,36.19%,"8,983,000"
2090,madagascar,1980,1.000,,0.11,417,388,44.3,102,45,146,35.01%,"8,747,000"
2091,cameroon,2020,9.314,0.10,0.36,,,,,,,,"26,545,864"
2092,cameroon,2019,9.836,0.10,0.39,"8,395","6,550",253.1,"1,724",806,"5,400",64.33%,"25,876,000"
2093,cameroon,2018,10.354,0.11,0.42,"8,321","6,535",259.2,"1,682",764,"5,032",60.47%,"25,216,000"
2094,cameroon,2017,9.966,0.11,0.41,"7,871","6,099",248.3,"2,037",772,"5,093",64.71%,"24,566,000"
2095,cameroon,2016,9.905,0.12,0.42,"6,959","5,282",220.7,"1,941",741,"4,378",62.92%,"23,927,000"
2096,cameroon,2015,9.195,0.11,0.40,"7,727","6,082",261.0,"1,906",739,"4,360",56.43%,"23,298,000"
2097,cameroon,2014,8.741,0.11,0.39,"6,734","5,349",235.8,"1,836",727,"4,408",65.46%,"22,682,000"
2098,cameroon,2013,8.016,0.11,0.37,"6,225","5,100",231.0,"1,619",725,"4,402",70.72%,"22,077,000"
2099,cameroon,2012,7.313,0.11,0.35,"5,376","4,899",228.0,"1,344",724,"4,281",79.65%,"21,485,000"
2100,cameroon,2011,7.259,0.11,0.35,"5,792","4,701",224.9,"1,289",721,"4,417",76.26%,"20,906,000"
2101,cameroon,2010,7.690,0.12,0.39,"5,763","5,183",254.8,"1,008",720,"4,277",74.23%,"20,341,000"
2102,cameroon,2009,7.544,0.12,0.39,"5,641","5,101",257.8,"1,023",720,"4,047",71.74%,"19,790,000"
2103,cameroon,2008,6.945,0.12,0.37,"5,557","5,019",260.7,937,719,"4,267",76.79%,"19,253,000"
2104,cameroon,2007,6.588,0.11,0.36,"5,126","4,636",247.5,922,719,"3,885",75.79%,"18,730,000"
2105,cameroon,2006,5.592,0.10,0.31,"5,033","4,404",241.7,925,719,"4,496",89.34%,"18,224,000"
2106,cameroon,2005,5.541,0.10,0.32,"3,952","3,254",183.5,"1,014",805,"3,734",94.48%,"17,733,000"
2107,cameroon,2004,5.696,0.11,0.34,"4,060","3,270",189.4,"1,080",805,"3,881",95.60%,"17,259,000"
2108,cameroon,2003,5.794,0.12,0.35,"3,640","2,763",164.4,"1,075",805,"3,493",95.97%,"16,801,000"
2109,cameroon,2002,5.680,0.12,0.35,"3,261","2,498",152.7,"1,065",805,"3,150",96.60%,"16,358,000"
2110,cameroon,2001,5.760,0.13,0.37,"3,502","2,593",162.8,870,800,"3,439",98.20%,"15,929,000"
2111,cameroon,2000,5.788,0.14,0.38,"3,444","2,683",172.9,796,725,"3,408",98.96%,"15,514,000"
2112,cameroon,1999,5.395,0.13,0.36,"3,340","2,645",175.3,819,725,"3,301",98.83%,"15,091,000"
2113,cameroon,1998,5.601,0.14,0.39,"3,134","2,505",170.6,817,723,"3,085",98.44%,"14,680,000"
2114,cameroon,1997,5.382,0.14,0.38,"3,095","2,483",173.9,817,723,"3,061",98.90%,"14,280,000"
2115,cameroon,1996,5.345,0.15,0.39,"2,928","2,341",168.5,820,723,"2,839",96.96%,"13,892,000"
2116,cameroon,1995,5.212,0.15,0.39,"2,811","2,203",163.0,820,723,"2,725",96.94%,"13,513,000"
2117,cameroon,1994,5.205,0.16,0.40,"2,738","2,231",169.7,627,530,"2,661",97.19%,"13,145,000"
2118,cameroon,1993,4.816,0.15,0.38,"2,699","2,324",182.1,627,530,"2,626",97.30%,"12,764,000"
2119,cameroon,1992,4.413,0.12,0.36,"2,695","2,318",187.1,627,530,"2,624",97.37%,"12,391,000"
2120,cameroon,1991,4.587,0.13,0.38,"2,710","2,334",194.1,627,530,"2,642",97.49%,"12,025,000"
2121,cameroon,1990,4.811,0.13,0.41,"2,675","2,323",199.1,627,530,"2,609",97.53%,"11,665,000"
2122,cameroon,1989,4.816,,0.42,"2,668","2,364",209.0,627,530,"2,602",97.53%,"11,313,000"
2123,cameroon,1988,3.369,,0.31,"2,553","2,253",205.2,625,528,"2,489",97.49%,"10,980,000"
2124,cameroon,1987,5.316,,0.50,"2,362","2,082",195.2,625,528,"2,301",97.42%,"10,667,000"
2125,cameroon,1986,5.840,,0.56,"2,355","2,044",197.1,625,528,"2,297",97.54%,"10,372,000"
2126,cameroon,1985,4.832,,0.48,"2,381","2,193",217.3,625,528,"2,295",96.39%,"10,093,000"
2127,cameroon,1984,4.921,,0.51,"2,191","1,972",200.6,623,528,"2,106",96.12%,"9,831,000"
2128,cameroon,1983,4.702,,0.50,"2,096","1,952",203.9,592,497,"2,003",95.56%,"9,574,000"
2129,cameroon,1982,2.350,,0.26,"2,130","2,009",215.6,592,497,"2,028",95.21%,"9,319,000"
2130,cameroon,1981,2.216,,0.25,"1,883","1,737",191.6,553,458,"1,790",95.06%,"9,064,000"
2131,cameroon,1980,2.074,,0.24,"1,432","1,325",150.4,423,325,"1,350",94.27%,"8,808,000"
2132,mali,2020,3.482,0.08,0.17,,,,,,,,"20,250,834"
2133,mali,2019,3.857,0.08,0.20,"3,317","2,621",133.3,803,243,"1,045",31.50%,"19,658,023"
2134,mali,2018,3.822,0.09,0.20,"3,538","2,847",149.3,803,243,"1,455",41.13%,"19,077,755"
2135,mali,2017,3.640,0.09,0.20,"3,294","2,507",139.5,803,243,"1,569",47.63%,"17,965,000"
2136,mali,2016,3.110,0.08,0.17,"2,770","1,945",111.5,732,242,"1,563",56.43%,"17,439,000"
2137,mali,2015,3.113,0.08,0.18,"2,318","1,861",109.9,645,241,"1,204",51.94%,"16,934,000"
2138,mali,2014,2.841,0.08,0.17,"2,350","1,756",106.8,644,240,"1,460",62.12%,"16,450,000"
2139,mali,2013,2.647,0.08,0.16,"2,277","1,861",116.5,595,232,"1,192",52.33%,"15,979,000"
2140,mali,2012,2.337,0.07,0.15,"2,251","1,540",99.3,528,205,"1,317",58.53%,"15,515,000"
2141,mali,2011,2.199,0.07,0.14,"1,891","1,197",79.6,490,199,"1,213",64.16%,"15,049,000"
2142,mali,2010,2.136,0.07,0.14,"1,709","1,044",71.6,416,191,"1,159",67.82%,"14,581,000"
2143,mali,2009,2.159,0.07,0.15,"1,123",888,62.9,384,191,672,59.84%,"14,114,000"
2144,mali,2008,1.738,0.06,0.12,"1,000",782,57.3,405,189,572,57.20%,"13,651,000"
2145,mali,2007,1.460,0.05,0.11,823,601,45.5,404,188,471,57.23%,"13,203,000"
2146,mali,2006,1.248,0.05,0.09,837,638,49.9,348,188,479,57.23%,"12,776,000"
2147,mali,2005,1.064,0.04,0.08,782,593,47.9,348,188,447,57.16%,"12,369,000"
2148,mali,2004,1.050,0.04,0.08,450,270,22.5,281,156,248,55.11%,"11,983,000"
2149,mali,2003,1.017,0.04,0.08,434,267,23.0,280,155,234,53.92%,"11,617,000"
2150,mali,2002,0.987,0.05,0.08,404,246,21.8,280,150,236,58.42%,"11,272,000"
2151,mali,2001,0.973,0.05,0.09,402,268,24.5,250,114,234,58.21%,"10,946,000"
2152,mali,2000,0.949,0.05,0.09,399,277,26.0,190,90,233,58.40%,"10,643,000"
2153,mali,1999,0.537,0.03,0.05,392,365,35.2,114,50,230,58.67%,"10,361,000"
2154,mali,1998,0.517,0.03,0.05,387,360,35.7,114,50,230,59.43%,"10,094,000"
2155,mali,1997,0.504,0.03,0.05,379,352,35.8,114,50,227,59.89%,"9,838,000"
2156,mali,1996,0.479,0.03,0.05,326,303,31.6,114,50,210,64.42%,"9,586,000"
2157,mali,1995,0.446,0.03,0.05,305,284,30.4,114,50,223,73.11%,"9,335,000"
2158,mali,1994,0.433,0.03,0.05,275,256,28.1,114,50,220,80.00%,"9,087,000"
2159,mali,1993,0.428,0.03,0.05,292,272,30.7,102,50,218,74.66%,"8,850,000"
2160,mali,1992,0.436,0.03,0.05,271,252,29.2,87,45,208,76.75%,"8,636,000"
2161,mali,1991,0.458,0.03,0.05,250,233,27.5,87,45,182,72.80%,"8,450,000"
2162,mali,1990,0.383,0.03,0.05,241,224,27.0,87,45,181,75.10%,"8,297,000"
2163,mali,1989,0.409,,0.05,243,226,27.7,87,45,168,69.14%,"8,172,000"
2164,mali,1988,0.246,,0.03,236,219,27.2,87,45,166,70.34%,"8,062,000"
2165,mali,1987,0.436,,0.05,215,200,25.1,87,45,160,74.42%,"7,953,000"
2166,mali,1986,0.304,,0.04,198,184,23.5,87,45,158,79.80%,"7,832,000"
2167,mali,1985,0.364,,0.05,167,155,20.2,87,45,133,79.64%,"7,695,000"
2168,mali,1984,0.330,,0.04,164,153,20.2,82,40,133,81.10%,"7,545,000"
2169,mali,1983,0.330,,0.04,147,137,18.5,82,40,122,82.99%,"7,389,000"
2170,mali,1982,0.326,,0.04,127,118,16.3,82,40,105,82.68%,"7,235,000"
2171,mali,1981,0.442,,0.06,103,96,13.5,82,40,82,79.61%,"7,090,000"
2172,mali,1980,0.364,,0.05,103,96,13.5,82,40,83,80.58%,"7,090,000"
2173,malawi,2020,1.385,0.05,0.07,,,,,,,,"19,129,955"
2174,malawi,2019,1.518,0.05,0.08,"1,577","1,117",60.0,616,405,"1,400",88.75%,"18,628,749"
2175,malawi,2018,1.565,0.06,0.08,"1,625","1,165",64.2,616,405,"1,453",89.42%,"18,143,215"
2176,malawi,2017,1.481,0.06,0.08,"2,084","1,938",109.7,612,401,"1,912",91.75%,"17,670,193"
2177,malawi,2016,1.585,0.06,0.09,"2,193","2,039",109.5,585,374,"2,021",92.16%,"18,632,000"
2178,malawi,2015,1.433,0.06,0.08,"2,204","2,049",113.2,585,374,"2,032",92.19%,"18,111,000"
